id,name,developer,developer_inn,price_for_sqm,address,latitude,longitude,metro,metro_time,floors_min,floors_max,apartments,total_area,completion_date,start_date,escrow,problem_flag,rpd_number,region_num,developer_group,address_code
34704,Жилой комплекс Аквилон ZALIVE 16 корпус,СЗ АКВИЛОН ДЕВЕЛОПМЕНТ СЕВЕРО-ЗАПАД,7813276840,240864.0,"г. Санкт-Петербург, Невская губа, участок 24, (западнее Васильевского острова, квартал 21)",59.9353,30.2027,Приморская,20.3333333333333,14,14,165,6511.67,2025-03-25,2020-02-12,0,0,78-001501,78,73,374
34703,Жилой комплекс Аквилон ZALIVE корпус 15,СЗ АКВИЛОН ДЕВЕЛОПМЕНТ СЕВЕРО-ЗАПАД,7813276840,285192.0,"г. Санкт-Петербург, Невская губа, участок 24, (западнее Васильевского острова, квартал 21)",59.9346,30.2037,Приморская,21.5166666666667,14,14,351,12959.83,2025-03-25,2020-02-12,0,0,78-001501,78,73,374
34427,"Жилой комплекс «Солнечный город. Резиденции», ЖК «Солнечный город. Резиденции», «Солнечный город. Резиденции», Жилой комплекс «Резиденции. Солнечный город», ЖК «Резиденции. Солнечный город», «Резиденции. Солнечный город», Жилой комплекс «Солнечный город». ЖК «Солнечный город», «Солнечный город», Жилой комплекс «Резиденции», ЖК «Резиденции», «Резиденции»",СЗ СЭТЛ ИНВЕСТ,7810719050,145473.0,"г. Санкт-Петербург, кадастровый номер земельного участка 78:40:0008501:10822.( Участок 18 по ППТ)",59.8335,30.1153,,,5,5,58,3142.6,2021-11-08,2019-12-30,0,0,78-001485,78,10,375
34426,"Жилой комплекс «Солнечный город. Резиденции», ЖК «Солнечный город. Резиденции», «Солнечный город. Резиденции», Жилой комплекс «Резиденции. Солнечный город», ЖК «Резиденции. Солнечный город», «Резиденции. Солнечный город», Жилой комплекс «Солнечный город». ЖК «Солнечный город», «Солнечный город», Жилой комплекс «Резиденции», ЖК «Резиденции», «Резиденции»",СЗ СЭТЛ ИНВЕСТ,7810719050,159765.0,"г. Санкт-Петербург, кадастровый номер земельного участка 78:40:0008501:10817 (участок 17 по ППТ )",59.8341,30.1129,,,5,5,380,13269.0,2021-11-08,2019-12-30,0,0,78-001484,78,10,376
34425,"Жилой комплекс «Солнечный город. Резиденции», ЖК «Солнечный город. Резиденции», «Солнечный город. Резиденции», Жилой комплекс «Резиденции. Солнечный город», ЖК «Резиденции. Солнечный город», «Резиденции. Солнечный город», Жилой комплекс «Солнечный город». ЖК «Солнечный город», «Солнечный город», Жилой комплекс «Резиденции», ЖК «Резиденции», «Резиденции»",СЗ СЭТЛ ИНВЕСТ,7810719050,154896.0,"г. Санкт-Петербург, кадастровый номер земельного участка 78:40:0008501:10817 (участок 17 по ППТ )",59.8346,30.1129,,,5,5,343,12094.4,2021-11-08,2019-12-30,0,0,78-001484,78,10,376
34227,Клубный дом «Октавия»; Octavia,СЗ ГАРДИЕН,7838475051,254600.0,"г. Санкт-Петербург, ул Малая Зеленина",59.9634,30.2799,Чкаловская,11.3,11,11,38,4474.24,2021-05-28,2019-12-18,0,0,78-001481,78,0,377
34062,Галактика Pro,СЗ ЭТАЛОН ГАЛАКТИКА,7814762410,261144.01966080617,"г. Санкт-Петербург, улица Красуцкого",59.9036,30.3079,Фрунзенская,11.3333333333333,11,13,330,24117.9,2022-01-11,2019-11-25,0,0,78-001473,78,70,378
34035,ЖК Новоорловский,СЗ ЭТАЛОН НОВООРЛОВСКИЙ,6686114472,295773.0,"г. Санкт-Петербург, ш Суздальское",60.0591,30.276,Проспект Просвещения,23.0833333333333,26,26,274,12845.0,2024-11-29,2019-11-21,0,0,78-001475,78,98,327
34033,ЖК Новоорловский,СЗ ЭТАЛОН НОВООРЛОВСКИЙ,6686114472,252165.9158316065,"г. Санкт-Петербург, ш Суздальское",60.0589,30.275,Проспект Просвещения,21.8333333333333,26,26,273,12384.56,2022-11-30,2019-11-21,0,0,78-001475,78,98,327
34031,ЖК Новоорловский,СЗ ЭТАЛОН НОВООРЛОВСКИЙ,6686114472,229017.89355597927,"г. Санкт-Петербург, ш Суздальское",60.0587,30.274,Проспект Просвещения,21.1,26,26,274,12402.93,2022-06-01,2019-11-21,0,0,78-001475,78,98,327
34030,ЖК Новоорловский,СЗ ЭТАЛОН НОВООРЛОВСКИЙ,6686114472,135051.0,"г. Санкт-Петербург, ш Суздальское",60.0586,30.2733,Проспект Просвещения,19.85,26,26,274,12402.56,2021-04-27,2019-11-21,0,0,78-001475,78,98,327
33994,Галактика Pro,СЗ ЭТАЛОН ГАЛАКТИКА,7814762410,279971.44029117667,"г. Санкт-Петербург, Красуцкого",59.9047,30.3069,Балтийская,10.7333333333333,11,13,452,30292.6,2022-01-11,2019-11-14,0,0,78-001477,78,70,379
33781,"ЖК ""Modum""",АРСЕНАЛ-КАМЕНКА,7814724485,286967.4548499053,"г. Санкт-Петербург, улица Глухарская",60.0334,30.2011,,,4,13,590,35461.59,2023-01-31,2019-10-21,0,0,78-001471,78,131,380
33780,"ЖК ""Modum""",АРСЕНАЛ-КАМЕНКА,7814724485,329906.0106602423,"г. Санкт-Петербург, улица Глухарская",60.0334,30.2026,,,13,13,612,37016.34,2022-09-09,2019-10-21,0,0,78-001471,78,131,380
33779,"ЖК ""Modum""",АРСЕНАЛ-КАМЕНКА,7814724485,306584.21863308223,"г. Санкт-Петербург, улица Глухарская",60.0335,30.2035,,,3,13,183,11180.67,2022-09-09,2019-10-21,0,0,78-001471,78,131,380
33711,Квартал Che,СЗ ЭТАЛОН ДЕВЕЛОПМЕНТ,7814741709,403094.9929487308,"г. Санкт-Петербург, улица Черниговская",59.8973,30.3303,Московские ворота,13.1833333333333,14,14,776,42719.01,2022-12-05,2019-10-15,0,0,78-001469,78,71,381
33710,Квартал Che,СЗ ЭТАЛОН ДЕВЕЛОПМЕНТ,7814741709,370582.31780477974,"г. Санкт-Петербург, улица Черниговская",59.8967,30.3295,Московские ворота,11.4,14,14,192,9912.4,2022-12-05,2019-10-15,0,0,78-001469,78,71,381
33709,Квартал Che,СЗ ЭТАЛОН ДЕВЕЛОПМЕНТ,7814741709,357812.0142278417,"г. Санкт-Петербург, улица Черниговская",59.897,30.33,Московские ворота,12.55,9,9,112,6645.9,2022-12-05,2019-10-15,0,0,78-001469,78,71,381
33708,Квартал Che,СЗ ЭТАЛОН ДЕВЕЛОПМЕНТ,7814741709,266494.23663657415,"г. Санкт-Петербург, улица Черниговская",59.8971,30.3313,Московские ворота,13.0666666666667,9,9,159,7977.3,2022-12-05,2019-10-15,0,0,78-001469,78,71,381
33707,Квартал Che,СЗ ЭТАЛОН ДЕВЕЛОПМЕНТ,7814741709,420871.5203198309,"г. Санкт-Петербург, улица Черниговская",59.8969,30.3318,Московские ворота,13.4333333333333,9,9,191,10177.2,2022-12-05,2019-10-15,0,0,78-001469,78,71,381
33706,Квартал Che,СЗ ЭТАЛОН ДЕВЕЛОПМЕНТ,7814741709,394235.09983485966,"г. Санкт-Петербург, улица Черниговская",59.8973,30.3311,Московские ворота,13.05,10,10,268,13280.1,2022-12-05,2019-10-15,0,0,78-001469,78,71,381
33377,"ЖК ""Патриот""",СЗ ГРИНПЛАСТ,7820334236,110892.0,"г. Санкт-Петербург, г. Павловск, пер Песчаный",59.6841,30.4419,,,4,4,13,790.57,2021-10-21,2019-10-11,0,0,78-001461,78,0,382
33595,,ЛЕДА,7826077472,126042.49352515486,"г. Санкт-Петербург, п. Шушары, ш Пулковское",59.7566,30.3693,,,6,6,68,4094.5,2023-12-29,2019-09-30,0,0,78-001467,78,132,383
33594,,ЛЕДА,7826077472,82657.8442676617,"г. Санкт-Петербург, п. Шушары, ш Пулковское",59.7568,30.3688,,,6,6,63,3833.4,2023-08-30,2019-09-30,0,0,78-001467,78,132,383
33593,,ЛЕДА,7826077472,105857.19996987097,"г. Санкт-Петербург, п. Шушары, ш Пулковское",59.7565,30.3691,,,6,6,65,3854.7,2023-08-30,2019-09-30,0,0,78-001467,78,132,383
33317,Окла (Okla),СЗ ЛСТ ЭКСПЕРТ,7703435657,287893.92243249284,"г. Санкт-Петербург, Суздальское шоссе, участок 18 (юго- западнее пересечения Суздальского шоссе с Выборгским направлением ж.д.)",60.0599,30.2803,Проспект Просвещения,28.8666666666667,25,25,251,12008.78,2022-06-09,2019-09-30,0,0,78-001458,78,31,384
33316,Окла (Okla),СЗ ЛСТ ЭКСПЕРТ,7703435657,231487.0,"г. Санкт-Петербург, Суздальское шоссе, участок 18 (юго- западнее пересечения Суздальского шоссе с Выборгским направлением ж.д.)",60.0594,30.2786,Проспект Просвещения,24.1166666666667,26,26,312,12716.46,2027-06-30,2019-09-30,1,0,78-001458,78,31,384
33315,Окла (Okla),СЗ ЛСТ ЭКСПЕРТ,7703435657,281953.8339872356,"г. Санкт-Петербург, Суздальское шоссе, участок 18 (юго- западнее пересечения Суздальского шоссе с Выборгским направлением ж.д.)",60.0592,30.2772,Проспект Просвещения,23.35,26,26,262,12351.63,2022-06-09,2019-09-30,0,0,78-001458,78,31,384
33032,Golden City; GOLDEN CITY; Голден Сити; ГОЛДЕН СИТИ,СЗ НТВО,7841026056,397764.6574850369,"г. Санкт-Петербург, Василеостровский район",59.942,30.1877,,,7,21,482,29736.23,2023-01-09,2019-08-30,0,0,78-001456,78,157,385
32961,"Жилой комплекс ""ЭкспоГрад II""",СЗ ЛИВАДА,7810738984,127028.05258485461,"г. Санкт-Петербург, п. Шушары",59.7505,30.3702,,,5,5,288,12967.0,2022-01-17,2019-08-30,0,0,78-001454,78,0,334
32907,Жилой комплекс «Клубный дом Б57» (ЖК «Клубный дом Б57» ),КВС. НЕДВИЖИМОСТЬ,7802642982,239595.3883635736,"г. Санкт-Петербург, ул Благодатная",59.8754,30.3342,Электросила,15.0166666666667,10,10,150,11158.82,2022-01-11,2019-08-09,0,0,78-001448,78,0,386
32124,"Жилой квартал ""Малая Охта""",СПБ РЕНОВАЦИЯ,7841415782,291262.0009154591,"г. Санкт-Петербург, пр-кт Уткин",59.934,30.4329,Ладожская,8.56666666666667,10,17,664,27880.1,2023-04-11,2019-06-27,0,0,78-001424,78,72,387
31703,"ЖК ""FoRest Аквилон""",НОРД ДЕВЕЛОПМЕНТ,7810743303,258590.54064232783,г. Санкт-Петербург,60.0335,30.2247,Комендантский проспект,16.35,2,14,1232,41292.0,2023-09-22,2019-06-17,0,0,78-001417,78,182,90
31702,"ЖК ""FoRest Аквилон""",НОРД ДЕВЕЛОПМЕНТ,7810743303,294367.1412038816,г. Санкт-Петербург,60.0335,30.2247,Комендантский проспект,16.35,2,14,930,30783.0,2022-10-06,2019-06-17,0,0,78-001417,78,182,90
31505,"Жилой комплекс «Чистое небо»  (ЖК «Чистое небо»), «Чистое небо».",СК КАМЕНКА,7810447512,295153.2424608161,"г. Санкт-Петербург, пр-кт Комендантский, участок 1 (юго-западнее пересечения с рекой Каменкой).Корпус 3.Кадастровый номер ЗУ 78:34:0004281:11963",60.0365,30.2047,,,15,25,694,22494.42,2022-10-31,2019-06-10,0,0,78-001422,78,28,388
31502,"Жилой комплекс «Чистое небо»  (ЖК «Чистое небо»), «Чистое небо».",СК КАМЕНКА,7810447512,244550.7815501444,"г. Санкт-Петербург, пр-кт Комендантский, Участок 1 (юго-западнее пересечения с рекой Каменкой).Корпус 2.Кадастровый номер ЗУ 78:34:0004281:11963",60.0365,30.2047,,,15,25,872,35593.85,2022-10-31,2019-06-10,0,0,78-001422,78,28,389
31501,"Жилой комплекс «Чистое небо»  (ЖК «Чистое небо»), «Чистое небо».",СК КАМЕНКА,7810447512,315649.798391625,"г. Санкт-Петербург, пр-кт Комендантский, Участок 1 (юго-западнее пересечения с рекой Каменкой). Корпус 1. Кадастровый номер ЗУ 78:34:0004281:11963",60.0365,30.2047,,,15,25,694,22454.83,2022-10-31,2019-06-10,0,0,78-001422,78,28,390
31498,"Жилой комплекс «Чистое небо»  (ЖК «Чистое небо»), «Чистое небо».",СК КАМЕНКА,7810447512,244718.43838902377,"г. Санкт-Петербург, пр-кт Комендантский",60.0365,30.2257,Комендантский проспект,16.0833333333333,2,26,2052,66725.75,2023-06-02,2019-06-10,0,0,78-001420,78,28,182
31496,"Жилой комплекс «Чистое небо»  (ЖК «Чистое небо»), «Чистое небо».",СК КАМЕНКА,7810447512,217102.86167876658,"г. Санкт-Петербург, пр-кт Комендантский",60.0365,30.2257,Комендантский проспект,16.0833333333333,2,26,624,36502.45,2023-06-02,2019-06-10,0,0,78-001420,78,28,182
31494,"Жилой комплекс «Чистое небо»  (ЖК «Чистое небо»), «Чистое небо».",СК КАМЕНКА,7810447512,233534.77296035137,"г. Санкт-Петербург, пр-кт Комендантский",60.0365,30.2257,Комендантский проспект,16.0833333333333,2,25,1710,72647.26,2023-07-31,2019-06-10,0,0,78-001421,78,28,182
31492,"Жилой комплекс «Чистое небо»  (ЖК «Чистое небо»), «Чистое небо».",СК КАМЕНКА,7810447512,246177.37888997688,"г. Санкт-Петербург, пр-кт Комендантский",60.0365,30.2026,,,2,26,1008,28518.15,2023-07-31,2019-06-10,0,0,78-001421,78,28,182
30719,Жилой комплекс «Панорама парк Сосновка»; ∙ ЖК «Панорама парк Сосновка»; «Панорама парк Сосновка»; Жилой комплекс «Панорама парк»; ЖК «Панорама парк»; «Панорама парк»; Жилой комплекс «Панорама»; ЖК «Панорама»; «Панорама»,СЗ СОЗИДАНИЕ,7810718995,283427.921607382,"г. Санкт-Петербург, Установлено относительно ориентира, расположенного в границах участка.Ориентир Российская Федерация, Санкт-Петербург, муниципальный округ. Светлановское, проспект Энгельса, участок 4, (Российская Федерация, Санкт-Петербург, муниципальный округ. Светлановское, проспект Энгельса, участок 4)",60.0089,30.3385,Пионерская,10.4,10,14,1733,71372.74,2022-04-26,2019-06-04,0,0,78-001411,78,48,391
30899,АСТРУМ,ПРОМСТРОЙКОМПЛЕКТ,7802841032,1000000.0,"г. Санкт-Петербург, улица Эсперова",59.9738,30.2716,Крестовский остров,13.5666666666667,8,8,36,7322.65,2025-09-30,2019-05-31,1,0,78-001403,78,0,392
30832,"ЖК Ломоносовъ, Корпус 2",ПЕТРОСТРОЙ,7839405032,29201.0,"г. Санкт-Петербург, г. Ломоносов, улица Михайловская",59.8976,29.765,,,9,11,423,14674.52,2021-12-30,2019-05-31,0,0,78-001414,78,65,393
30742,"ЖК ""АСТРИД""",СПБ РЕНОВАЦИЯ,7841415782,173117.0,г. Санкт-Петербург,59.7489,30.5685,,,11,11,80,4263.0,2021-12-15,2019-05-31,0,0,78-001401,78,72,90
30741,"ЖК ""АСТРИД""",СПБ РЕНОВАЦИЯ,7841415782,158925.0,г. Санкт-Петербург,59.7489,30.5685,,,11,11,80,4263.25,2021-12-15,2019-05-31,0,0,78-001401,78,72,90
30740,"ЖК ""АСТРИД""",СПБ РЕНОВАЦИЯ,7841415782,156173.0,г. Санкт-Петербург,59.7489,30.5685,,,11,11,207,10819.8,2021-12-15,2019-05-31,0,0,78-001401,78,72,90
30683,Жилой комплекс «Дальневосточный 15»,ПРОФСЕРВИС,7715390538,162008.0,"г. Санкт-Петербург, проспект Дальневосточный",59.8982,30.4588,Проспект Большевиков,21.4333333333333,25,25,690,37972.7,2021-12-30,2019-05-31,0,0,78-001392,78,0,394
29827,"Жилой комплекс «INKERI» этап 1, корпус 12",ЭТАЛОН ПЕРСПЕКТИВА,7814313164,237998.36159948556,"г. Санкт-Петербург, г. Пушкин, район Гуммолосары, Участок 72",59.6995,30.3991,,,6,6,70,3602.23,2022-06-22,2019-05-31,0,0,78-001383,78,29,395
29826,"Жилой комплекс «INKERI» этап 1, корпус 11",ЭТАЛОН ПЕРСПЕКТИВА,7814313164,227009.49350254802,"г. Санкт-Петербург, г. Пушкин, район Гуммолосары, Участок 72",59.6995,30.3991,,,6,6,65,3552.9,2022-06-22,2019-05-31,0,0,78-001383,78,29,395
29825,"Жилой комплекс «INKERI» этап 1, корпус 10",ЭТАЛОН ПЕРСПЕКТИВА,7814313164,269527.5235919035,"г. Санкт-Петербург, г. Пушкин, район Гуммолосары, Участок 72",59.6995,30.3991,,,6,6,55,2235.0,2022-06-22,2019-05-31,0,0,78-001383,78,29,395
29824,"Жилой комплекс «INKERI» этап 2, корпус 9",ЭТАЛОН ПЕРСПЕКТИВА,7814313164,129393.0,"г. Санкт-Петербург, г. Пушкин, район Гуммолосары, Участок 72",59.6995,30.3991,,,6,6,70,3628.67,2021-06-23,2019-05-31,0,0,78-001383,78,29,395
29823,"Жилой комплекс «INKERI» этап 2, корпус 8",ЭТАЛОН ПЕРСПЕКТИВА,7814313164,129668.0,"г. Санкт-Петербург, г. Пушкин, район Гуммолосары, Участок 72",59.6995,30.3991,,,6,6,55,2314.1,2021-06-23,2019-05-31,0,0,78-001383,78,29,395
29822,"Жилой комплекс «INKERI» этап 1, корпус 7",ЭТАЛОН ПЕРСПЕКТИВА,7814313164,239589.4778278072,"г. Санкт-Петербург, г. Пушкин, район Гуммолосары, Участок 72",59.6995,30.3991,,,6,6,65,3552.9,2022-06-22,2019-05-31,0,0,78-001383,78,29,395
29821,"Жилой комплекс «INKERI» этап 2, корпус 6",ЭТАЛОН ПЕРСПЕКТИВА,7814313164,129592.0,"г. Санкт-Петербург, г. Пушкин, район Гуммолосары, Участок 72",59.6995,30.3991,,,6,6,60,3667.86,2021-06-23,2019-05-31,0,0,78-001383,78,29,395
29820,"Жилой комплекс «INKERI» этап 2, корпус 5",ЭТАЛОН ПЕРСПЕКТИВА,7814313164,138908.0,"г. Санкт-Петербург, г. Пушкин, район Гуммолосары, Участок 72",59.6995,30.3991,,,6,6,75,2231.67,2021-06-23,2019-05-31,0,0,78-001383,78,29,395
29432,Villa Marina,РОСТЕХСИСТЕМА,7842386083,831306.0,"г. Санкт-Петербург, проспект Динамо",59.9726,30.2824,Крестовский остров,18.8333333333333,6,6,17,3586.45,2024-10-17,2019-05-31,0,0,78-001356,78,0,396
29364,Северная долина,ГЛАВСТРОЙ-СПБ СЗ,7839347260,292993.5326917644,"г. Санкт-Петербург, п. Парголово",60.0829,30.3476,Парнас,24.6333333333333,17,27,381,16856.77,2022-07-22,2019-05-31,0,0,78-001373,78,3,397
29363,Северная долина,ГЛАВСТРОЙ-СПБ СЗ,7839347260,205235.07973903802,"г. Санкт-Петербург, п. Парголово",60.0829,30.3476,Парнас,24.6333333333333,27,27,171,6893.75,2022-07-22,2019-05-31,0,0,78-001373,78,3,397
29362,Северная долина,ГЛАВСТРОЙ-СПБ СЗ,7839347260,252969.7486958403,"г. Санкт-Петербург, п. Парголово",60.0829,30.3476,Парнас,24.6333333333333,27,27,318,15354.95,2022-07-22,2019-05-31,0,0,78-001373,78,3,397
29361,Северная долина,ГЛАВСТРОЙ-СПБ СЗ,7839347260,199565.69383188308,"г. Санкт-Петербург, п. Парголово",60.0842,30.2929,,,27,27,294,15448.68,2022-03-23,2019-05-31,0,0,78-001373,78,3,397
29360,Северная долина,ГЛАВСТРОЙ-СПБ СЗ,7839347260,175019.2387939197,"г. Санкт-Петербург, п. Парголово",60.0842,30.2929,,,27,27,146,6950.01,2022-03-23,2019-05-31,0,0,78-001373,78,3,397
29359,Северная долина,ГЛАВСТРОЙ-СПБ СЗ,7839347260,243569.63261291783,"г. Санкт-Петербург, п. Парголово",60.0842,30.2929,,,17,27,356,16924.68,2022-03-23,2019-05-31,0,0,78-001373,78,3,397
29358,Северная долина,ГЛАВСТРОЙ-СПБ СЗ,7839347260,195657.64758312283,"г. Санкт-Петербург, п. Парголово",60.0842,30.2929,,,27,27,168,6788.56,2022-03-23,2019-05-31,0,0,78-001373,78,3,397
29357,Северная долина,ГЛАВСТРОЙ-СПБ СЗ,7839347260,169666.65760384517,"г. Санкт-Петербург, п. Парголово",60.0842,30.2929,,,27,27,397,18089.8,2022-02-11,2019-05-31,0,0,78-001373,78,3,397
29356,Северная долина,ГЛАВСТРОЙ-СПБ СЗ,7839347260,160854.04877610537,"г. Санкт-Петербург, п. Парголово",60.0842,30.2929,,,27,27,295,15487.16,2022-02-18,2019-05-31,0,0,78-001373,78,3,397
29355,Северная долина,ГЛАВСТРОЙ-СПБ СЗ,7839347260,186707.91432560197,"г. Санкт-Петербург, п. Парголово",60.0842,30.2929,,,27,27,360,17650.4,2022-02-18,2019-05-31,0,0,78-001373,78,3,397
29353,Северная долина,ГЛАВСТРОЙ-СПБ СЗ,7839347260,184971.39891742627,"г. Санкт-Петербург, п. Парголово",60.0842,30.2929,,,27,27,388,17765.0,2022-01-14,2019-05-31,0,0,78-001373,78,3,397
29352,Северная долина,ГЛАВСТРОЙ-СПБ СЗ,7839347260,151552.04758690557,"г. Санкт-Петербург, п. Парголово",60.0842,30.2929,,,27,27,295,15489.5,2022-01-14,2019-05-31,0,0,78-001373,78,3,397
29351,Северная долина,ГЛАВСТРОЙ-СПБ СЗ,7839347260,118943.62176353838,"г. Санкт-Петербург, п. Парголово",60.0842,30.2929,,,27,27,388,17765.0,2022-01-14,2019-05-31,0,0,78-001373,78,3,397
28803,"Жилой комплекс «Чистое небо»  (ЖК «Чистое небо»), «Чистое небо».",СК КАМЕНКА,7810447512,191021.0,"г. Санкт-Петербург, проспект Комендантский, участок 1 (юго-западнее пересечения с рекой Каменкой).Жилой дом.Кадастровый номер ЗУ 78:34:0004281:11950",60.0365,30.2257,Комендантский проспект,16.0833333333333,9,26,2851,90032.0,2021-10-25,2019-05-31,0,0,78-001354,78,28,398
28547,∙ Жилой комплекс «Grand View» ∙ ЖК «Grand View» ∙ «Grand View» ∙ Жилой комплекс «Гранд Вью» ∙ ЖК «Гранд Вью» ∙ «Гранд Вью»,РИНОВА,7810021266,433751.4702388885,"г. Санкт-Петербург, пр-кт Петровский",59.9606,30.2543,Крестовский остров,18.85,9,10,446,32484.0,2023-09-22,2019-05-31,0,0,78-001325,78,0,399
28533,"ЖК ""Звёзды Столиц"" , Жилой комплекс ""Звёзды Столиц""",ИНТЕРГРУПП,7810352821,152479.0,"г. Санкт-Петербург, ш Московское",59.8267,30.3401,Звёздная,16.4,18,18,605,26039.7,2021-07-06,2019-05-31,0,0,78-001398,78,194,150
28531,"ЖК ""Звёзды Столиц"" , Жилой комплекс ""Звёзды Столиц""",ИНТЕРГРУПП,7810352821,152545.0,"г. Санкт-Петербург, ш Московское",59.826,30.3417,Звёздная,15.8166666666667,18,18,576,22420.5,2021-07-06,2019-05-31,0,0,78-001399,78,194,150
28388,"Жилой квартал ""Александровский"", Квартал 44, Корпус 44.1",АЛЕКСАНДРОВСКИЙ КВАРТАЛ,7820050650,101971.0,"г. Санкт-Петербург, г. Пушкин, район Гуммолосары",59.6878,30.4047,,,6,6,35,2402.07,2021-11-25,2019-05-31,0,0,78-001322,78,74,400
28387,"Жилой квартал ""Александровский"", Квартал 44, Корпус 44.3",АЛЕКСАНДРОВСКИЙ КВАРТАЛ,7820050650,95574.0,"г. Санкт-Петербург, г. Пушкин, район Гуммолосары",59.6886,30.4064,,,6,6,50,3401.95,2021-11-25,2019-05-31,0,0,78-001322,78,74,400
28386,"Жилой квартал ""Александровский"", Квартал 44, Корпус 44.2",АЛЕКСАНДРОВСКИЙ КВАРТАЛ,7820050650,102000.0,"г. Санкт-Петербург, г. Пушкин, район Гуммолосары",59.6883,30.4054,,,6,6,29,2049.56,2021-11-25,2019-05-31,0,0,78-001322,78,74,400
28385,"Жилой квартал ""Александровский"", Квартал 44, Корпус 44.4",АЛЕКСАНДРОВСКИЙ КВАРТАЛ,7820050650,91602.0,"г. Санкт-Петербург, г. Пушкин, район Гуммолосары",59.6876,30.4072,,,6,6,60,3310.29,2021-11-25,2019-05-31,0,0,78-001322,78,74,400
28384,"Жилой квартал ""Александровский"", Квартал 44, Корпус 44.5",АЛЕКСАНДРОВСКИЙ КВАРТАЛ,7820050650,97000.0,"г. Санкт-Петербург, г. Пушкин, район Гуммолосары",59.6873,30.4056,,,6,6,55,3372.54,2021-11-25,2019-05-31,0,0,78-001322,78,74,400
28215,"Жилой комплекс «Зеленый квартал на Пулковских высотах», ЖК «Зеленый квартал на Пулковских высотах», Жилой комплекс «Зеленый квартал», ЖК «Зеленый квартал», «Зеленый квартал на Пулковских высотах», «Зеленый квартал».",АРТ СОЗИДАНИЕ,7810310099,206272.96981962226,"г. Санкт-Петербург, Пулковское шоссе, дом 103, литера Р, участок 64.Жилой корпус 2.Кадастровый номер ЗУ 78:14:0772303:3891",59.7507,30.3121,,,6,6,360,12607.05,2022-08-23,2019-05-31,0,0,78-001336,78,5,401
28214,"Жилой комплекс «Зеленый квартал на Пулковских высотах», ЖК «Зеленый квартал на Пулковских высотах», Жилой комплекс «Зеленый квартал», ЖК «Зеленый квартал», «Зеленый квартал на Пулковских высотах», «Зеленый квартал».",АРТ СОЗИДАНИЕ,7810310099,188698.58277173393,"г. Санкт-Петербург, Пулковское шоссе, дом 103, литера Р, участок 64.Жилой корпус 1.Кадастровый номер ЗУ 78:14:0772303:3891",59.7507,30.3121,,,6,6,259,10157.97,2022-08-23,2019-05-31,0,0,78-001336,78,5,402
28213,"Жилой комплекс «Зеленый квартал на Пулковских высотах», ЖК «Зеленый квартал на Пулковских высотах», Жилой комплекс «Зеленый квартал», ЖК «Зеленый квартал», «Зеленый квартал на Пулковских высотах», «Зеленый квартал».",АРТ СОЗИДАНИЕ,7810310099,197953.2996748023,"г. Санкт-Петербург, Пулковское шоссе, дом 103, литера Р, участок 68.Жилой корпус 2.Кадастровый номер ЗУ 78:14:0772303:3779",59.7507,30.3121,,,6,6,302,11860.6,2022-12-02,2019-05-31,0,0,78-001335,78,5,403
28211,"Жилой комплекс «Зеленый квартал на Пулковских высотах», ЖК «Зеленый квартал на Пулковских высотах», Жилой комплекс «Зеленый квартал», ЖК «Зеленый квартал», «Зеленый квартал на Пулковских высотах», «Зеленый квартал».",АРТ СОЗИДАНИЕ,7810310099,240299.92422693147,"г. Санкт-Петербург, Пулковское шоссе, дом 103, литера Р, участок 68.Жилой корпус 1.Кадастровый номер ЗУ 78:14:0772303:3779",59.7507,30.3121,,,6,6,334,12589.09,2022-12-02,2019-05-31,0,0,78-001335,78,5,404
28210,"Жилой комплекс «Зеленый квартал на Пулковских высотах», ЖК «Зеленый квартал на Пулковских высотах», Жилой комплекс «Зеленый квартал», ЖК «Зеленый квартал», «Зеленый квартал на Пулковских высотах», «Зеленый квартал».",АРТ СОЗИДАНИЕ,7810310099,214005.36528555953,"г. Санкт-Петербург, ш Пулковское",59.7507,30.3121,,,6,6,249,8279.59,2023-04-27,2019-05-31,0,0,78-001334,78,5,117
28208,"Жилой комплекс «Зеленый квартал на Пулковских высотах», ЖК «Зеленый квартал на Пулковских высотах», Жилой комплекс «Зеленый квартал», ЖК «Зеленый квартал», «Зеленый квартал на Пулковских высотах», «Зеленый квартал».",АРТ СОЗИДАНИЕ,7810310099,195259.31247863447,"г. Санкт-Петербург, ш Пулковское",59.7507,30.3121,,,6,6,282,9545.66,2023-04-27,2019-05-31,0,0,78-001334,78,5,117
28185,"Жилой комплекс ""Жемчужная гавань""",БАЛТИЙСКАЯ ЖЕМЧУЖИНА,7801377058,219570.49318692542,"г. Санкт-Петербург, шоссе Петергофское",59.8603,30.1521,,,10,10,664,38088.48,2022-03-18,2019-05-31,0,0,78-001333,78,0,405
28048,ЖК Зеленый квартал на Пулковских высотах,АРТ СОЗИДАНИЕ,7810310099,216276.8652985316,"г. Санкт-Петербург, ш Пулковское",59.7507,30.3187,,,2,7,317,11174.13,2024-02-27,2019-05-31,0,0,78-001304,78,5,117
28047,ЖК Зеленый квартал на Пулковских высотах,АРТ СОЗИДАНИЕ,7810310099,212541.43839942422,"г. Санкт-Петербург, ш Пулковское",59.7507,30.3121,,,2,7,213,7397.45,2024-02-27,2019-05-31,0,0,78-001304,78,5,117
